Geneid,Tissue_1,Tissue_2,Tissue_3,Tissue_4,Tissue_5
ID-0420,267.6096098,711.8294433,2001.537756,1161.638269,946.4850389
ID-0421,64.39647622,209.0462973,551.9236413,419.5852514,276.7787437
ID-0422,22658.78736,10320.28563,11320.85236,9858.640573,10994.0551
ID-0423,18.44604946,40.39541978,98.96305263,49.74076909,41.47052749
ID-0424,63.39504353,102.5207895,140.4521001,200.2824602,76.74430949
ID-0425,5.582357072,95.35445142,122.9499421,0,0
ID-0426,11.85342473,17.90828552,16.18092384,23.2547617,9.733073831
ID-0427,205.7014,1579.460913,544.5335432,688.0226662,1004.403609
ID-0428,212.1295687,996.6651752,697.0029353,420.0138369,733.4314123
ID-0429,32.32450571,207.0553802,157.4479845,120.6896903,22.71005077
ID-0430,12.8563375,219.6041911,87.12536691,116.0038216,61.42036457
ID-0431,0,0,0,0,0
ID-0432,1095.724387,1233.428022,792.3606203,1130.871901,1201.665678
ID-0433,244.0630522,2776.794186,1472.348438,5043.133883,2747.366706
ID-0434,177.6969431,532.4116327,178.1334947,249.4690881,521.1462954
ID-0435,897.1313011,423.8994363,621.4489062,214.5070667,491.8145369
ID-0436,1512.10308,2515.70245,1299.340808,2037.605588,1076.107021
ID-0437,110.3073757,797.1632139,761.9113336,538.5777429,829.825255
ID-0438,790.8905701,2011.805428,1656.402175,1345.393269,2480.607676
ID-0439,0,0,0,0,0
ID-0440,468.3380089,398.1834235,205.3669363,356.5831758,222.9714075
ID-0441,813.884876,2430.814995,870.3646348,1785.201669,1975.774417
ID-0442,1004.824273,1100.24367,226.9845085,754.9722402,522.9288005
ID-0443,447.8290896,668.9481515,351.4056465,880.0289917,360.3328055
ID-0444,17.61075665,42.913655,72.69214575,3.985036943,19.07644264
ID-0445,887.0872875,551.8259162,225.0738645,277.3424701,337.2098447
ID-0446,403.0461806,1772.712601,963.1709312,2048.707493,1130.279227
ID-0447,44.39921206,58.33850158,100.2954805,24.5589486,177.4552804
ID-0448,0,0,0,0,0
ID-0449,0,0,0,0,0
ID-0450,7971.576324,519.0624178,268.4730677,241.2794719,485.1227798
ID-0451,720.9215419,1232.272911,1329.480693,1516.56124,1301.644489
ID-0452,2441.847036,7482.308954,4771.92895,5682.053856,8073.044547
ID-0453,838.8760218,570.1262655,416.5681605,540.0177903,373.9416314
ID-0454,159.0971766,9184.97169,3066.064182,1823.310067,2120.018724
ID-0455,2853.805604,13291.86041,7114.841242,8225.520982,14024.16604
ID-0456,2725.664836,11959.02592,6347.000786,6346.171332,12417.68436
ID-0457,3418.667832,13263.16283,6538.506249,5320.986889,13627.67612
ID-0458,4573.513502,5228.944718,1365.690126,6880.066657,4735.726886
ID-0459,752.8519989,1442.829346,317.1107105,502.1341894,1444.759994
ID-0460,307.7044294,4134.981706,3017.314218,3342.176039,3946.308052
ID-0461,453.3179825,6086.206356,5395.805258,6025.184795,6781.283378
ID-0462,26.37880648,92.42806929,48.41552125,76.6035599,9.884167173
ID-0463,149.7385191,196.7494563,109.931713,111.8154484,151.4893975
ID-0464,8.682996826,6.94940002,5.503329925,16.68923693,8.637064216
ID-0465,719.3959288,820.0270215,520.8581718,1312.391061,950.3662549
ID-0466,0,0,0,0,0
ID-0467,1781.04826,2069.76532,989.2179654,648.25898,1501.561574
ID-0468,1813.365668,2517.546807,3362.055489,1498.888089,2653.779319
ID-0469,5.180582853,6.612954246,6.310142994,8.417287993,6.357232813
ID-0470,0,0,0,0,0
ID-0471,95.37608517,211.7471539,61.29168254,208.7510631,66.54573015
ID-0472,6117.543047,1107.720595,667.7737799,231.646341,1095.357029
ID-0473,79.30077336,135.4567908,94.04654092,64.15164612,71.31380428
ID-0474,53.77932729,910.7744786,364.4539996,275.1639946,87.3217445
ID-0475,439.5938051,852.9760566,268.4615974,680.6971237,448.1814838
ID-0476,1437.61695,596.5142752,315.8988224,417.032847,291.6144098
ID-0477,2078.585036,1144.844152,607.8309994,1105.647163,444.903612
ID-0478,183.2028094,325.1831292,141.5787212,68.00224027,375.7481127
ID-0479,286.3749178,369.3151253,269.5441039,343.2113068,268.2624747
ID-0480,10555.19437,925.0107223,292.2529478,127.652557,602.6898088
ID-0481,18611.36782,1230.612165,284.8013173,254.0461051,958.3212932
ID-0482,17574.61336,1458.397064,239.594759,234.6743978,780.3999263
ID-0483,7093.918551,577.545326,155.4128167,142.7074041,614.398941
ID-0484,2110.228058,281.1521216,431.2705662,119.3778458,236.3820067
ID-0485,101.9537462,254.9608588,172.7311053,69.58368771,173.7582954
ID-0486,2637.28653,14478.81022,5400.595379,2204.829393,3531.719787
ID-0487,9.123852419,131.8714994,123.6618111,90.84170237,41.02460784
ID-0488,744.0852565,1949.669399,1389.649602,1684.240101,2139.985553
ID-0489,257.0031314,326.9698497,152.0505201,370.6275946,233.8698497
ID-0490,28919.17203,34507.48935,14611.35252,35152.10887,35252.32782
ID-0491,13.3200863,19.08201382,12.50241311,14.4543147,11.28763079
ID-0492,102.0370077,889.1083026,391.2370115,1944.975468,706.3113257
ID-0493,2467.82796,1395.76968,1750.322018,1563.898849,2479.209435
ID-0494,1526.154397,1246.535329,838.5816565,1151.371264,1212.14896
ID-0495,11231.08217,487.7746938,858.5478864,1408.046387,1039.931075
ID-0496,434.2417054,1009.980542,651.1339921,733.0123837,488.132503
ID-0497,865.4886405,2088.604784,881.7087132,950.431311,890.2339901
ID-0498,113.3294956,210.0008466,216.6199191,184.4444325,150.259651
ID-0499,152.2341611,1009.980542,501.0349225,380.4831229,544.2396872
ID-0500,210.1092871,509.6747821,479.189518,417.3851789,1085.540427
ID-0501,768.9696867,409.3823323,1168.02445,1320.043488,447.1041245
ID-0502,197.9875975,489.3231849,471.203026,627.7540141,307.342687
ID-0503,10671.19593,3458.1218,1327.923495,814.3997109,2077.392271
ID-0504,2774.322007,6044.580519,3079.497344,4726.273349,2492.0941
ID-0505,212.1295687,905.8672885,368.376942,363.0119591,298.0694163
ID-0506,65.27063654,743.2757239,423.8984198,785.2566387,330.1691996
ID-0507,8407.158081,3825.306958,1553.234989,2045.30876,2231.066712
ID-0508,294.624401,851.6701003,479.189518,440.0144958,264.9505923
ID-0509,99.29469175,355.8234848,604.0846584,337.0323798,243.529055
ID-0510,337.5492408,1049.809143,1190.978328,824.7862958,825.0213333
ID-0511,290.7510173,389.8299251,437.3023224,424.6293736,360.1845814
ID-0512,10.87671166,14.13655238,12.04395334,12.47450268,8.148927091
ID-0513,110.2515522,137.5304588,158.4162716,158.0578386,90.9896113
ID-0514,539.966175,503.6115345,277.712107,501.0165055,498.5888418
ID-0515,1006.436954,1059.167907,950.3925441,1032.56735,998.8637329
ID-0516,405.6103842,508.4496023,552.9109823,562.8317287,733.7093325
ID-0517,358.2632717,161.0430735,154.4055114,164.2720784,151.9050062
ID-0518,264.917572,147.7132055,99.37109821,255.4922879,193.4017227
ID-0519,167.9359086,290.3420796,349.4090236,245.6747602,139.0990609
ID-0520,0,0,0,0,0
ID-0521,0,0,0,0,0
ID-0522,5456.001468,9931.482795,4131.169701,5065.723199,3725.765974
ID-0523,82.69457764,184.2441943,170.558981,205.8372896,92.9572417
ID-0524,0,4.889971868,0,88.00289917,0
ID-0525,137.3791493,435.3472097,342.2782272,512.9311837,258.8945787
ID-0526,10.87843942,64.32193764,36.86073216,67.69453782,30.57122219
ID-0527,47.66956601,344.4957709,96.91473398,498.3534964,69.66116696
ID-0528,0,73.00029431,111.2404238,56.57329232,11.35502538
ID-0529,817.9016362,4568.846911,4786.955082,2297.147842,4567.529695
ID-0530,0,0,0,0,0
ID-0531,0,0,0,0,0
ID-0532,0,0,0,0,0
ID-0533,26.40884307,37.80324405,63.29375719,63.86445213,28.72085874
ID-0534,497.8551103,932.8868779,550.0900079,1109.914116,627.7706891
ID-0535,324.7776846,365.2303126,386.6563697,997.7708016,605.1836977
ID-0536,371.8814662,908.448107,301.7119188,228.1556645,329.7162926
ID-0537,604.7949407,683.9718097,489.3850397,651.5959343,659.5578574
ID-0538,0,0,0,0,0
ID-0539,155.5616837,427.3835412,103.8243956,146.6714986,111.2792488
ID-0540,2730.488295,6174.906014,3372.756992,8001.49437,6358.814215
ID-0541,672.0565098,1287.577194,680.6187402,513.9992341,611.9655273
ID-0542,429.1923833,1095.467419,844.1536277,454.3405492,460.2746336
ID-0543,529.1321827,1133.704264,306.8966576,664.4713285,750.1971826
ID-0544,534.9354342,1371.828456,5006.488747,4182.81606,4184.376223
ID-0545,1.217316474,2.376395963,3.75944294,3.757268276,2.400545938
ID-0546,265.8009054,261.9375292,207.8412367,330.8060788,132.1560786
ID-0547,29.05884503,626.1843427,88.61723963,4195.2067,0
ID-0548,921.8470148,839.6262807,843.0185965,1192.928189,671.2081671
ID-0549,985.223997,916.7067261,535.0949618,1050.16793,625.2833978
ID-0550,58.63744177,362.5735238,286.3449559,171.712974,267.5354761
ID-0551,364.3943512,1108.073625,1741.839199,1273.072615,1123.520548
ID-0552,262.328169,80.85251195,16.46070863,20.15333569,43.68650987
ID-0553,610.1071667,1371.442375,1377.139787,1084.071112,1348.434386
ID-0554,0,0,0,0,0
ID-0555,0,0,0,0,8.777504284
ID-0556,0,0,0,0,0
ID-0557,3.214084375,164.7031434,32.67201259,384.0126509,2308.683115
ID-0558,1914.605338,1722.398552,1631.087398,2572.392437,1797.587865
ID-0559,107.7483524,982.185778,912.7419391,7769.398812,1339.892995
ID-0560,438.8887629,474.1586514,371.7849709,430.9107476,312.4589743
ID-0561,589.2488021,2471.391782,1357.703634,2951.030552,1091.59644
ID-0562,2597.991347,2173.455136,1316.425137,1417.934353,2336.328369
ID-0563,3.92365793,2.160060788,2.915976162,1.650354617,1.730546561
ID-0564,3.433171478,1.662183081,2.706640454,1.391804609,1.451337797
ID-0565,2.939148085,1.568898505,2.353608571,0.700155667,1.845541159
ID-0566,25.8694596,30.59214107,39.44547862,74.05122003,8.723982916
ID-0567,464.6647696,577.3659641,385.0630055,408.584889,266.8430965
ID-0568,0,0,0,0,0
ID-0569,7002.29605,785.7486224,595.5641152,271.5518031,299.7726701
ID-0570,541.2961409,643.9587091,570.0702887,537.1211432,444.0206477
ID-0571,980.7548892,3496.774428,3631.260828,2715.518031,3251.66636
ID-0572,567.0790451,5475.219194,4497.739238,1280.834275,8183.038392
ID-0573,1.632053965,3.054703807,1.993157142,3.09145493,2.146794349
ID-0574,384.975884,815.5386415,459.2232881,914.2523414,401.8417316
ID-0575,197.1908667,1515.340296,1052.86711,1301.451326,611.2522115
ID-0576,5.359119484,6.121621504,10.72199474,12.6021671,3.874864572
ID-0577,15.71330139,20.64654789,17.74775993,41146.24441,5.88779094
ID-0578,9.427980833,74.32757239,231.608267,35.20115967,58.2891303
ID-0579,1833.781231,1211.662285,718.784277,868.3922447,993.2362699
ID-0580,1979.875975,3831.409386,2030.850814,5011.974638,1665.403723
ID-0581,876.8881869,184.6893326,97.22158154,50.55485697,229.0332779
ID-0582,17.67746406,5.806841593,29.94934488,33.00108719,0
ID-0583,9984.719356,23307.46074,8414.733174,1811.64589,7967.703846
ID-0584,0,0,0,0,0
ID-0585,628.9017803,1665.812064,955.5602742,198.7830193,673.286211
ID-0586,579.3986728,973.4693249,686.5999064,910.2389421,622.8316162
ID-0587,0,0,0,0,0
ID-0588,0,3.667478901,0,3.473798651,3.137572803
ID-0589,414.2765695,249.215978,304.426282,472.1096708,617.1790267
ID-0590,40.62055572,88.95587121,99.40633618,123.5785393,20.29408792
ID-0591,1187.925585,1620.912829,5717.099557,909.8145883,3125.601756
ID-0592,981.6191808,972.8167563,528.5178508,1532.285774,626.5302241
ID-0593,1084.703774,1040.202882,2156.352831,1360.869575,1661.813818
ID-0594,2453.08809,4473.948107,3593.921385,2437.003362,2751.409997
ID-0595,2482.232566,124.8037596,128.7374825,78.80856642,64.06268052
ID-0596,324.1530489,12.52711894,32.30491133,0,10.71710261
ID-0597,144.2481067,5936.914845,15439.48627,4298.061595,13630.11827
ID-0598,507.1603483,897.0569081,148.7139884,904.3056535,257.6416104
ID-0599,985.920382,373.7494407,126.6040488,267.0087963,224.9069232
ID-0600,2298.070328,10350.11446,5037.479808,3757.723794,4415.40162
ID-0601,81.52118083,43.46408471,42.0319132,105.2824384,24.77515463
ID-0602,73.65610026,96.78069321,79.86491967,91.66968663,43.05447125
ID-0603,6033.042781,2260.512867,1048.501835,1075.411575,1330.100588
ID-0604,6.527063654,801.880156,525.2654332,113.7268235,66.03383992
ID-0605,2597.100328,5793.382745,3116.97107,2477.240489,4764.653548
ID-0606,1529.306193,3448.453649,1345.63103,2990.051993,4752.474228
ID-0607,6.239104963,49.18736408,31.71107105,132.0043488,35.06699015
ID-0608,522.1650923,1022.00412,792.5057413,940.9540757,641.9956659
ID-0609,66.29049023,209.0462973,74.87336219,198.0065231,99.3564721
ID-0610,0,0,0,0,0
ID-0611,1072.052659,6917.259559,2743.746434,5972.841931,2292.249963
ID-0612,22.73662665,29.45994216,77.13043042,56.59434677,17.21636524
ID-0613,726.5437729,550.488583,4007.222344,2646.687192,1013.436015
ID-0614,2085.766597,1738.276601,3650.574333,2627.08162,4033.774879
ID-0615,6.079071314,17.45442285,25.66632593,25.5528875,15.90868584
ID-0616,107.0945396,427.563948,321.0104538,353.7203908,231.5102263
ID-0617,446.5885658,1877.749197,1380.822427,1042.139595,1807.241935
ID-0618,9.678915684,10.59803789,2.733020065,20.07670703,14.50680049
ID-0619,0,0,0,0,0
ID-0620,0,0,0,0,0
ID-0621,0,0,0,0,0
ID-0622,113.5811864,155.092966,45.27774973,19.40221399,42.55899278
ID-0623,69.60501474,413.7374635,432.3936666,342.3862796,227.2779299
ID-0624,269.2413757,857.6258353,884.6575717,649.8675631,467.7396994
ID-0625,1566.495277,2238.40343,1338.044577,1908.985967,1672.857278
ID-0626,2091.833247,960.0644767,668.8687022,1466.714986,576.2675382
ID-0627,15.52167576,0,26.29698574,25.7569461,23.26395444
ID-0628,1171.763332,1601.582215,1357.703634,2288.075378,1415.593164
ID-0629,53.87417619,176.9704105,444.9616953,150.8621129,257.3805754
ID-0630,121.2168964,238.9100541,136.9112909,130.7471645,163.5123655
ID-0631,4560.785728,4986.141314,4801.878295,3615.452441,3868.278647
ID-0632,159.0971766,305.5292038,642.759017,741.2551891,307.240783
ID-0633,509.7214098,810.117066,361.9776935,368.4725706,518.0832445
ID-0634,776.8125052,1570.300825,1417.32111,2290.554333,1269.523824
ID-0635,363.3398767,137.2201336,228.5365394,205.791395,132.0676798
ID-0636,371.2267453,1068.458853,846.0689927,1353.044575,844.5300129
ID-0637,411.5946856,374.4112788,182.3781001,267.9491258,313.195327
ID-0638,11.16471414,464.5473274,296.3408861,78.7394361,154.786925
ID-0639,472.8721637,354.2173372,284.5187763,236.5077915,442.1363009
ID-0640,700.8132419,1255.310111,1080.83858,1400.223907,978.5508541
ID-0641,0,0,0,0,0
ID-0642,0,0,0,0,0
ID-0643,316.780156,148.6551448,38.33516144,105.603479,44.5116995
ID-0644,6.7881462,111.4913586,138.0065812,46.46553076,80.12105911
ID-0645,1234.2084,4799.920178,13190.15823,6919.085085,6119.326407
ID-0646,182.2988481,322.2797084,185.3115714,268.1338334,130.4053696
ID-0647,0,0,0,0,0
ID-0648,2202.106952,238.9100541,136.9112909,268.1993117,257.3805754
ID-0649,69.68081468,83.44467586,67.99310729,49.39871679,16.85548466
ID-0650,0,0,0,0,0
ID-0651,0,0,0,0,0
ID-0652,368.4355668,953.5445142,718.784277,875.3972601,269.8312611
ID-0653,138.3453709,266.6097705,335.9535208,304.1839341,222.9040852
ID-0654,450.7753336,400.6720699,258.3130996,173.2557077,432.2006537
ID-0655,227.2816808,889.2763125,804.3538338,433.7285745,811.8843149
ID-0656,182.5925402,345.7643399,882.5579098,447.8122211,374.2846342
ID-0657,9681.973451,16440.81527,4580.908751,7612.907516,10876.41954
ID-0658,6.281213207,0.668857378,0.877824519,0.644848017,1.757519409
ID-0659,26.76352438,36.67118814,50.45957369,46.65838542,34.29920038
ID-0660,74.86925956,98.37472816,51.67730096,131.1415752,56.10718425
ID-0661,1959.407332,1929.093902,1068.718728,2230.178734,1600.16213
ID-0662,116.8877216,91.01335395,146.6906688,183.1897085,301.7192459
ID-0663,20.69556768,516.6672715,403.2204481,309.0833532,337.3273394
ID-0664,2037.183309,44.32935281,17.22576699,28.18393503,56.10718425
ID-0665,0,0,0,0,0
ID-0666,13.83453709,42.41519077,39.06436288,45.91455609,31.10289562
ID-0667,39.8967333,47.34812256,36.49713948,66.88698059,28.79367729
ID-0668,912.1571456,884.9626588,584.0122251,732.6241356,548.447726
ID-0669,25.77275134,1049.790129,581.0732707,167.7812283,907.0224481
ID-0670,0,34.84104956,20.73416184,45.69381303,20.63557498
ID-0671,116.6712628,285.6966064,143.7568554,521.4171776,77.49804824
ID-0672,35.64982558,70.43553547,74.16556952,73.24059634,77.4962066
ID-0673,2148.050768,6287.710853,2247.010307,3919.696698,4305.089083
ID-0674,43434.01574,13675.59142,15668.17837,3366.716418,21959.7857
ID-0675,1416.276827,1660.073538,1728.253372,1650.054359,2160.126594
ID-0676,230.5756182,302.9656483,187.5089418,332.8805316,305.8451402
ID-0677,64.2816875,67.57052035,141.5787212,8.000263561,57.80740195
ID-0678,1787.388033,2885.355067,2156.352831,2097.40243,3678.397389
ID-0679,12.2973663,40.39541978,62.50298061,15.30485203,13.82350916
ID-0680,611.594341,0,0,0,0
ID-0681,265.6575908,338.641977,288.8572328,310.8887466,311.9978937
ID-0682,0,0,0,0,0
ID-0683,989.9379875,1080.683783,762.9201537,1259.830978,1284.313134
ID-0684,401.2373238,397.5660849,529.3372583,495.2721302,158.9703554
ID-0685,170.5355357,4175.460684,2861.043299,3183.634293,3623.588983
ID-0686,485.3267406,128.9982661,149.9942396,21.09160393,86.38265178
ID-0687,0,0,0,0,0
ID-0688,0.595932744,1.248412462,1.924022368,2.239022135,1.447215018
ID-0689,0.527029984,1.001904636,1.14937092,1.479313965,1.033611931
ID-0690,160.5304845,444.4587944,1991.226713,1191.606824,812.0377612
ID-0691,75.67195142,184.1889403,191.2554655,172.9179773,164.5482626
ID-0692,511.1555873,2095.500234,1177.767008,871.5467845,1677.807606
ID-0693,1068.361646,5554.296773,2973.153146,2515.282863,3503.128558
ID-0694,41.78309687,190.0420885,315.8294551,488.0160772,173.4222059
ID-0695,2749.199211,7358.429667,23413.19985,13348.27975,21079.46912
ID-0696,1204.68644,984.1521159,434.8201182,358.5303299,747.7494493
ID-0697,98.12796377,60.6755693,14.66906688,114.9425622,48.6643945
ID-0698,112.5585467,53.09112314,29.33813376,129.3103825,51.90868747
ID-0699,84.8518275,59.46205791,33.54326626,168.9655664,54.04992082
ID-0700,1788.853826,844.50544,1169.365466,693.5153845,320.3134026
ID-0701,621.3896458,2556.41802,1771.549127,2170.738179,1454.819616
ID-0702,196.11979,468.053345,1430.78757,2510.573274,1498.220613
ID-0703,752.2945531,747.1070421,911.4481039,1458.852184,1150.486489
ID-0704,38.77041726,45.60569063,63.18295211,95.5853944,52.71340765
ID-0705,328.093733,51226.56289,17039.97926,16424.8611,7668.729943
ID-0706,161.9898525,36939.11421,9984.567048,11472.37795,5592.866139
ID-0707,0,0,0,0,0
ID-0708,0,0,0,0,0
ID-0709,2484.096726,2888.876558,849.7776733,1268.228696,1954.443948
ID-0710,0,0,0,0,0
ID-0711,208.4721624,696.8209911,532.8917916,441.5317872,727.700506
ID-0712,361.371168,834.9518779,659.9457411,974.2621846,850.4210603
ID-0713,1078.325308,545.8431097,598.9868975,566.5186634,382.5224176
ID-0714,1327.773967,712.3059021,292.8380388,630.687444,472.4952229
ID-0715,461.9710608,94.97412027,127.7838715,320.721677,88.31686409
ID-0716,771.38025,133.0294619,0,294.0096859,406.458295
ID-0717,446.5885658,616.1364553,302.6460114,268.640429,317.9407107
ID-0718,877.2816063,1020.429384,572.5908647,903.8941847,743.6579336
ID-0719,1458.522706,3999.267141,2428.131961,2172.489481,3447.521289
ID-0720,1574.727609,2732.040499,1965.324577,2181.044825,3374.897679
ID-0721,701.2547727,1589.442922,1289.059406,1322.225378,1931.292747
ID-0722,636.3887062,783.6711437,395.8522105,462.9717739,794.8517768
ID-0723,445.4720944,2006.844455,766.7032288,1223.240298,1009.461757
ID-0724,1996.943871,2806.506613,4068.979959,2269.867882,2124.172852
